Date,Original Headline,Generated Headline,Keywords,Generated Summary
20170110,Gold prices gain in Asia as policy views from Trump awaited,Gold Prices Edge Higher Ahead of Trump Press Conference and Fed Remarks,"gold, interest rates, Trump, Federal Reserve, dollar","Gold prices rose to a six-week high as investors awaited President-elect Trump's first press conference and further signals from the Federal Reserve on interest rate policy, with markets remaining cautious about the pace of future rate hikes. Copper prices also saw modest gains, while upcoming U.S. economic reports and Fed speeches are expected to influence market sentiment."
20170110,Gold rallies to 6-week high ahead of Trump news conference,Gold Hits Six-Week High as Investors Await Trump’s First Press Conference,"gold, Trump, interest rates, dollar, China","Gold prices climbed to a six-week high amid investor uncertainty ahead of President-elect Trump’s press conference and expectations for slower U.S. interest rate hikes, while a weaker dollar and strong Chinese economic data also influenced metals markets."
20170110,Oil prices steady after recent falls on weaker dollar,"Oil Prices Stabilize After Sharp Drop, But Analysts Warn of Further Declines","oil prices, OPEC, crude futures, dollar, production cuts","Oil prices steadied after a sharp decline, supported by a weaker dollar and short-covering, but analysts warn the market remains vulnerable to further drops amid doubts over OPEC's production cuts and rising North American supply."
20170110,Oil rebounds but skepticism over production cuts remain,Oil Prices Rebound Slightly After Sharp Drop Amid Doubts Over Output Cut Deal,"oil prices, OPEC deal, production cuts, US shale, global supply","Oil prices inched higher after their steepest drop in six weeks, as skepticism persists over the effectiveness of OPEC and non-OPEC output cuts and concerns grow about rising production from the US and other countries. The market remains wary of a potential global supply glut despite the planned reductions."
20170110,Oil stabilizes as focus shifts to U.S. stockpile data,Oil Prices Edge Higher After Sharp Losses as Market Awaits U.S. Inventory Data,"oil prices, OPEC, U.S. stockpiles, supply glut, shale production","Oil prices rebounded slightly after their steepest drop in six weeks, as traders awaited U.S. inventory data and weighed concerns over rising global supply despite OPEC-led output cuts. Increased production from the U.S., Iran, and Iraq continues to challenge efforts to reduce the global oil glut."
20170110,Oil steadies after sharp losses,Oil Prices Stabilize as Market Awaits Inventory Data and Monitors Output Cuts,"oil prices, OPEC, output cuts, inventory data, dollar index","Oil prices steadied after previous losses as markets focused on OPEC-led output cuts and awaited U.S. inventory data, while a stronger dollar weighed on demand."
20170110,"U.S. crude output for 2018 to rise by 300,000 bpd: EIA",US Crude Oil Production and Demand Forecasts Raised for 2017 and 2018,"crude oil, production, demand, EIA, forecast","The US Energy Information Administration has raised its forecasts for both crude oil production and demand in 2017 and 2018, expecting output to reach 9.3 million bpd and demand to grow to 20.22 million bpd next year."
20170110,U.S. natural gas rebounds 5% as forecasts turn colder,US Natural Gas Futures Rebound as Colder Weather Boosts Demand,"natural gas, futures, weather, storage, demand","US natural gas futures rose over 5% after colder end-of-January forecasts increased demand, rebounding from sharp losses driven by earlier mild weather predictions; storage levels remain below last year's and just under the five-year average."
20170110,U.S. probe of Venezuelan state oil firm spurs more guilty pleas,Two U.S. Energy Executives Plead Guilty in Venezuela PDVSA Bribery Case,"PDVSA, bribery, Foreign Corrupt Practices Act, energy executives, Venezuela","Two U.S.-based energy executives pleaded guilty to conspiring to bribe Venezuelan state oil company PDVSA officials to secure contracts, as part of a wider federal investigation; their sentencing is set for July 14, 2017."
20170111,"As OPEC cuts, traders send European oil volumes to Asia",Record 22 Million Barrels of European and Azeri Crude Shipped to Asia Amid OPEC Cuts,"North Sea, Azerbaijan, OPEC, Asia, Oil Exports","European and Chinese traders are sending a record 22 million barrels of North Sea and Azeri crude to Asia this month to offset potential supply gaps from OPEC production cuts, capitalizing on profitable arbitrage opportunities created by higher prices. The surge highlights how non-OPEC producers are stepping in to meet Asia's demand as Middle East supplies tighten."
20170111,Crude prices mixed in Asia as weaker dollar eyed,Oil Prices Mixed as Weaker Dollar Offsets U.S. Inventory Surge and OPEC Supply Cuts,"crude oil, dollar, inventory, OPEC, shale","Crude oil prices were mixed in early Asia trading as a weaker dollar offset concerns over a larger-than-expected U.S. inventory build, while OPEC supply cuts and rising U.S. shale production continued to influence the market."
20170111,Exclusive: Pemex withdrawing request for oil field contract change,Pemex Withdraws Request to Lower Taxes on Top Oil Field Ku Maloob Zaap,"Pemex, Ku Maloob Zaap, tax regime, oil production, Mexico","Pemex sought to lower taxes on its main oil field Ku Maloob Zaap but is now withdrawing the request after a negative opinion from regulators, as the company shifts focus to other fields impacted by tax liabilities."
20170111,Gold futures touch fresh 6-week high before Trump press conference,Gold Hits Six-Week High Ahead of Trump’s First Post-Election Press Conference,"gold, Trump, interest rates, dollar, Federal Reserve","Gold prices climbed to a six-week high as investors awaited President-elect Trump’s first press conference for clues on economic policy, while expectations for future Fed rate hikes remained uncertain. The dollar held steady, and other precious metals saw little change."
20170111,Gold prices down in Asia as dollar recovers after Trump press conference,Gold Prices Dip in Asia as Dollar Recovers After Trump Press Conference,"gold prices, US dollar, Trump, Fed rates, Asia","Gold prices in Asia slipped as the US dollar rebounded following President-elect Trump's press conference, while traders awaited further signals on interest rates from the Federal Reserve. Copper prices rose and markets remained focused on upcoming US economic data and Fed commentary."
20170111,Oil bounces off 1-month low ahead of weekly U.S. stockpile data,Oil Prices Rebound Slightly Ahead of U.S. Inventory Data After Hitting One-Month Lows,"oil prices, U.S. inventories, OPEC cuts, supply glut, Brent crude","Oil prices rose modestly after reaching one-month lows, as traders awaited U.S. inventory data and weighed concerns about rising global supplies undermining OPEC's output cuts. The American Petroleum Institute reported higher-than-expected increases in U.S. crude and refined product stocks."
20170111,Oil edges higher on output cut compliance signs,Oil Prices Rise as OPEC Output Cuts Face Skepticism and U.S. Production Grows,"OPEC cuts, oil prices, U.S. crude, Saudi Arabia, inventories","Oil prices edged higher on signs of OPEC compliance with output cuts, but skepticism remains as U.S. production and inventories continue to rise."
20170111,Oil prices trim gains as crude stocks rise by 4.1M barrels,Oil Prices Slip After U.S. Crude Inventories Rise More Than Expected,"oil prices, crude inventories, OPEC, supply glut, EIA","Oil prices edged lower after U.S. crude inventories rose by 4.1 million barrels last week, surpassing forecasts and fueling concerns that increased supplies could undermine OPEC's efforts to curb a global glut. Gasoline and distillate stocks also climbed sharply, adding to market skepticism about the effectiveness of recent output cuts."
20170111,Oil rises by most in over a month on weak dollar after Trump conference,Oil Prices Surge Over 3% as Weaker Dollar and Saudi Export Cuts Offset Rising US Inventories,"oil prices, US dollar, Saudi Arabia, crude inventories, OPEC","Oil prices posted their largest daily gain in over a month, driven by a weaker US dollar and news of Saudi export cuts to Asia, despite a larger-than-expected increase in US crude inventories. Both Brent and US crude futures rebounded after recent lows, as market attention shifted to OPEC actions and global supply dynamics."
