Date,Original Headline,Generated Headline,Keywords,Generated Summary
20150113,"Oil futures trim losses, WTI rises back above $45 in volatile trade",Oil Prices Rebound Above $45 Amid Volatile Trading and Supply Concerns,"oil prices, WTI, Brent, Goldman Sachs, supply glut","Oil futures rebounded above $45 a barrel after sharp declines, as concerns over global oversupply persisted and Goldman Sachs slashed its 2015 price forecasts for both WTI and Brent crude. Traders are awaiting new U.S. inventory data and market reports for further direction."
20150113,Oil prices down again as UAE defends production hold,Oil Prices Plunge to Six-Year Low as OPEC Maintains Output Amid Global Glut,"crude oil, OPEC, supply glut, price forecast, global demand","Crude oil prices have dropped to their lowest level since 2009 as OPEC maintains output despite a global supply glut and weak demand, with analysts slashing price forecasts and traders turning to storage strategies."
20150113,U.S. soybeans edge higher after plunging 3.5% on Monday,US Soybean Futures Rebound After Record Harvest Drives Sharp Decline,"soybeans, corn, USDA, futures, harvest","U.S. soybean futures rose slightly after a record harvest led to their biggest daily loss since June, while corn and wheat prices also edged higher following updated USDA crop and inventory forecasts."
20150113,WTI falls below $45 a barrel as oil extends sell-off to near 6-year low,Oil Prices Plunge to Multi-Year Lows as Supply Glut and Weak Demand Persist,"oil prices, WTI, Brent, Goldman Sachs, supply glut","West Texas Intermediate and Brent crude oil prices fell to their lowest levels since 2009 amid concerns over global oversupply and weak demand, with Goldman Sachs sharply cutting its 2015 price forecasts. Traders are watching upcoming U.S. inventory data for further market direction."
20150114,Copper plunges 6% to hit lowest since June 2009,Copper Prices Hit Six-Year Low Amid Global Economic Concerns,"copper, commodities, global growth, oil prices, Federal Reserve","Copper prices fell to their lowest level since 2009 due to worries over global economic growth and weaker demand, while oil and precious metals also declined as investors awaited key U.S. economic data."
20150114,Gold falls from 12-week high as commodities collapse,Gold Drops from 12-Week High as Investors Sell to Cover Losses Amid Oil and Copper Slump,"gold, oil prices, copper, global growth, investor sentiment","Gold prices fell from a 12-week high as investors sold holdings to raise cash following sharp declines in oil and copper, while the World Bank cut its global growth forecast and the US dollar remained strong. Markets awaited key US economic data for further direction."
20150114,Gold hits session highs after dismal U.S. retail sales data,Gold Rises as Weak U.S. Retail Sales and Global Growth Concerns Weigh on Markets,"gold, retail sales, economic growth, oil prices, copper","Gold prices climbed after U.S. retail sales fell more than expected in December, raising concerns about economic recovery and delaying expectations for Federal Reserve rate hikes, while oil and copper prices also dropped amid a weaker global growth outlook."
20150114,Gold prices dip in Asia despite dollar easing in intraday trade,Gold Prices Dip Despite Weaker Dollar as US Retail Sales Disappoint,"gold, retail sales, US economy, interest rates, commodities","Gold prices fell in Asia as disappointing US retail sales data dampened economic optimism and reduced expectations for an early interest rate hike, while silver and copper also declined."
20150114,Kerry and Iran's Zarif resume nuclear talks unexpectedly,Kerry and Zarif Resume Unexpected Nuclear Talks in Geneva,"nuclear talks, John Kerry, Mohammad Zarif, Geneva, Iran",U.S. Secretary of State John Kerry and Iranian Foreign Minister Mohammad Zarif unexpectedly resumed discussions on Iran's nuclear program in Geneva after earlier holding five hours of talks and a brief walk together.
20150114,Natural gas futures surge 6% as forecasts turn chilly,US Natural Gas Prices Surge as Cooler Weather Boosts Demand Outlook,"natural gas, prices, weather, demand, storage","US natural gas prices jumped over 5% as cooler weather forecasts increased expectations for winter heating demand, with investors awaiting a key storage report expected to show a significant inventory decline. Total gas storage remains above last year's levels but slightly below the five-year average."
20150114,NYMEX crude gives up early Asia gains as supply worries remain center,Oil Prices Slide as Supply Glut and Weak Demand Outlook Weigh on Markets,"crude oil, supply glut, inventories, OPEC, global demand","Crude oil prices fell as rising U.S. inventories and lowered global demand forecasts fueled concerns of oversupply, with OPEC maintaining its current output levels despite the price drop. Brent and WTI prices have plunged nearly 60% since June amid weak economic outlooks and unchanged production."
20150114,Oil surges 5 percent on options expiry; bounce seen fleeting,Oil Prices See Biggest Surge in Over Two Years as Traders Cover Options Amid Supply Glut,"oil prices, crude surge, options expiry, supply glut, U.S. production","Oil prices posted their largest daily gain in over two years as traders rushed to cover expiring options, despite continued concerns over a global supply glut and rising U.S. inventories. Most analysts view the rebound as a temporary correction in a prolonged market slump."
20150114,Oil trades near 6-year low amid global growth concerns,Oil Prices Near Six-Year Lows Amid Global Supply Glut and Weak Economic Outlook,"oil prices, global supply, OPEC, economic outlook, crude inventories","Oil futures fell to nearly six-year lows as concerns over excess global supply and a weaker economic outlook weighed on prices, with both Brent and WTI crude experiencing significant declines since June. The World Bank cut its global growth forecast, while OPEC maintained output levels and U.S. inventories continued to rise."
20150114,U.S. grains down sharply; soybeans fall to 6-week low,"US Soybean, Corn, and Wheat Futures Slide to Multi-Week Lows Amid Record Harvests","soybeans, corn, wheat, futures, USDA","U.S. soybean, corn, and wheat futures fell to multi-week lows as investors reacted to record-high harvests and increased supplies, according to USDA data. The declines were led by soybeans and corn, both of which posted their lowest prices since early December."
20150114,WTI oil futures trim gains after bearish U.S. supply data,"US Oil Futures Trim Gains as Inventories Surge, Global Growth Outlook Dims","oil prices, crude inventories, global growth, OPEC, Brent","US oil futures pared earlier gains after government data showed a larger-than-expected rise in crude inventories, intensifying concerns about oversupply and weak global demand, while the World Bank cut its global growth forecast. Brent and WTI prices remain near multi-year lows as OPEC maintains output levels."
20150115,Copper rebounds after falling to lowest level since June 2009,Copper Prices Rebound After Six-Year Low as Investors Seek Bargains,"copper, commodities, oil prices, US dollar, Federal Reserve","Copper prices rebounded after hitting a six-year low, while oil continued to decline and the US dollar strengthened amid diverging central bank policies and weak US retail sales data."
20150115,"Gold holds near 4-month high after U.S. data, SNB still in focus",Gold Near Four-Month High as Swiss Rate Cut and Mixed U.S. Data Boost Demand,"gold, Swiss National Bank, interest rates, U.S. data, commodities","Gold prices surged to a four-month high after the Swiss National Bank cut interest rates further into negative territory and mixed U.S. economic data suggested the Federal Reserve may delay rate hikes, boosting demand for precious metals. The U.S. dollar weakened and other metals like silver and copper also saw gains."
20150115,Gold prices dip in Asia with dollar strength prospects in focus,Gold Prices Dip as Dollar Strengthens and Fed Rate Hike Looms,"gold, Federal Reserve, interest rates, copper, economic outlook","Gold and silver prices fell in Asia amid a stronger dollar and expectations of a Federal Reserve rate hike, while copper slumped on concerns over global economic prospects and demand. Mixed U.S. economic data and central bank actions influenced metals trading, with gold rallying after the Swiss National Bank cut rates further into negative territory."
