Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20150112,U.S. wheat futures hold near 6-week low ahead of USDA reports,"wheat futures, USDA data, grain supply, Chicago Mercantile Exchange, market trends",US Wheat Futures Near Six-Week Low Ahead of Key USDA Data Release,US Wheat and Corn Markets Eye USDA Data Amid Position Adjustments,Analysis of US Wheat Futures and USDA's Grain Forecast in Market Context,US wheat futures near six-week low as investors await crucial USDA data on grain supply and demand forecasts.
20150112,"Venezuela, Iran plea for oil cut hits Gulf OPEC brick wall","Venezuela, Iran, OPEC, oil output cut, Gulf members",Venezuela and Iran's Push for OPEC Oil Cut Rebuffed by Gulf Members,OPEC Stalemate: Gulf Nations Resist Venezuela and Iran's Calls for Oil Output Cut,OPEC's Gulf Bloc Maintains Stance Against Production Cuts Despite Pressure from Venezuela and Iran,"Gulf members of OPEC maintain their stance against oil output cuts despite pressure from Venezuela and Iran, impacting global oil prices."
20150112,"WTI, Brent trade near 5-1/2 year lows after Goldman cuts forecast","Goldman Sachs, oil prices, WTI, Brent, global supplies",Goldman Sachs Foresees Plunge in Oil Prices Amid Surging Supply,Oil Prices Tumble to 2009 Lows as Markets Face Surplus,Analysis of Global Oil Price Dynamics: Impact of Forecast Revisions by Goldman Sachs,"Goldman Sachs cuts 2015 oil forecasts significantly, citing oversupply and falling demand pressures."
20150113,Copper plunges to 5-year low despite China trade data,"Copper prices, China trade data, dollar strength, commodity demand, oil plunge",Copper Prices Hit Five-Year Low Amid Strong China Trade Data and Dollar Strength,Copper Prices Plunge to Five-Year Low Despite Strong China Trade Data,Copper Market Experiences Significant Decline Despite Robust Chinese Trade Data,Copper prices fall to a five-year low as strong China trade data and a strong dollar impact demand.
20150113,Copper prices plunge in Asia with sell off above 4%,"Copper, Prices, Demand, China, Trade",Copper Prices Dive as Demand Concerns in China Escalate,Copper Prices Plunge Amid China Demand Concerns,Analysis of Current Copper Price Volatility Due to Chinese Market Demand Trends,Copper prices fall sharply in Asia as weak Chinese demand dampens sentiment despite strong export growth.
20150113,Gold futures trim gains but hold near 12-week high,"Gold, U.S. dollar, oil prices, Federal Reserve, interest rates",Gold Reaches 12-Week High Amid Dollar Strength and Stock Rebound,Gold Faces Volatility as U.S. Dollar Strengthens and Oil Prices Plunge,Gold Gains Amid U.S. Dollar Fluctuations and Market Volatility,"Gold rose to a 12-week high amid oil price selloff and stock rebound, driven by market volatility and economic speculation."
20150113,Gold hits 12-week high as oil extends sell-off,"Gold, Federal Reserve, oil market, interest rates, safe-haven",Gold Shines as Safe-Haven Amid Oil Market Turmoil and Federal Reserve Speculation,Gold Rises to 12-Week High Amid Oil Slump and Speculation on Fed Rates,Assessment of Rising Gold Prices in Context of Oil Market Declines and Federal Reserve Rate Policies,"Gold reaches 12-week high as investors seek refuge from oil losses, speculation grows on Fed delaying rate hikes."
20150113,"Gold prices dip in Asia with physical demand eyed from India, China","gold prices, physical demand, U.S. dollar, Federal Reserve, copper trading","Gold Dips on Stronger Dollar, Firm Demand in India and China Supports Prices",Gold Prices Dip as U.S. Dollar Strengthens and Market Sentiment Shifts,Analysis of American Monetary Policy's Influence on Gold and Broader Metal Markets,Gold prices fell in Asia as stronger U.S. dollar impacted; demand in India and China offered some support amid market fluctuations.
20150113,Natural gas futures rebound after hitting 2-year low,"natural gas, U.S. prices, market rebound, mild weather, energy storage",U.S. Natural Gas Market Rebounds as Prices Rally Amid Low Valuations,Natural gas prices rebound as U.S. investors return to market,Economic Factors Impacting U.S. Natural Gas Prices and Storage Trends,"U.S. natural gas prices rebound as investors seek value during mild weather, with a 2.83% rise on NYMEX despite weak seasonal demand."
20150113,NYMEX crude oil dips further in Asia as API shows solid build,"crude oil, Goldman Sachs, global supplies, price forecast, U.S. stockpiles",Crude Oil Prices Slump as Goldman Sachs Cuts Price Forecast Amid Global Supply Glut,Goldman Sachs Slashes Oil Price Forecast Amid Rising Global Supplies,Oil Markets Shaken by Goldman Sachs' Price Forecast Reduction,Crude oil prices slump due to increased U.S. supplies and Goldman Sachs' reduced price forecasts amid concerns of a global oversupply.
20150113,"Oil futures trim losses, WTI rises back above $45 in volatile trade","Oil futures, West Texas Intermediate, global supplies glut, Goldman Sachs forecast, crude stockpiles","Oil Futures Rebound with WTI Rising, Despite Glut Concerns and Goldman Forecast Cut",Oil Futures Swing as WTI Recovers Slightly from 2009 Low Amid Global Glut Concerns,Volatile Oil Market: WTI Futures Regain Ground as Global Supply Concerns Persist,Oil futures show slight recovery as WTI rises above $45 despite global supply concerns and reduced forecasts.
20150113,Oil prices down again as UAE defends production hold,"oil prices, OPEC decisions, supply glut, market panic, deflationary pressures",Oil Prices Plunge as OPEC Stands Firm Amid Supply Glut,Crude Oil Prices Hit Six-Year Low as Markets Brace for Further Declines,OPEC's Strategic Decision to Maintain Output Amid Global Oil Price Decline,Oil prices drop to six-year low due to persistent high output and weak demand despite record Chinese imports and market panic led by OPEC strategy
20150113,U.S. soybeans edge higher after plunging 3.5% on Monday,"soybean futures, USDA forecast, record-high harvest, corn inventories, Chicago Mercantile Exchange",Soybean Futures Rebound After USDA Forecasts Record-High Harvest,Soybean Prices Recover Following Record Harvest Projection,USDA Projections and Market Reactions: Analyzing Recent Trends in U.S. Soybean and Corn Futures,"U.S. soybean futures rise after a record-high harvest projection, while corn and wheat see slight gains on adjusted inventory forecasts."
20150113,WTI falls below $45 a barrel as oil extends sell-off to near 6-year low,"oil futures, global supplies, Goldman Sachs, price forecast, Brent prices",Oil Futures Tumble Below $45 as Goldman Sachs Cuts Price Forecast,Oil Glut Drives Prices to 2009 Lows,West Texas Intermediate and Brent Oil Futures Hit Lowest Levels Since 2009 Amid Global Supply Concerns,"WTI and Brent oil futures fall to lowest levels since 2009 as global supply concerns persist, following Goldman Sachs' revised price forecasts."
20150114,Copper plunges 6% to hit lowest since June 2009,"Copper prices, global economic outlook, World Bank forecast, commodity demand, interest rates",Copper Prices Plummet Amid Global Economic Concerns and Lower Demand Prospects,Copper and Oil Prices Drop to Multi-Year Lows Amid Economic Uncertainty,Copper Prices Experience Significant Decline Due to Global Economic Concerns,Copper prices hit nearly six-year low as global economic concerns weigh on commodity demand.
20150114,Gold falls from 12-week high as commodities collapse,"Gold, Commodities, Oil Prices, Liquidity, Global Growth",Gold Falls from 12-Week High as Oil and Global Growth Concerns Prompt Sell-Off,Gold Drops as Investors Scramble for Liquidity in Tumbling Commodity Markets,Market Dynamics: Impact of Commodities Decline on Gold Prices and Global Growth Forecasts,Gold prices fall due to liquidity needs from oil and copper losses; World Bank cuts global growth forecast.
20150114,Gold hits session highs after dismal U.S. retail sales data,"Gold, Retail Sales, Economic Recovery, Interest Rates, Consumer Spending",Gold Climbs as Slumping Retail Sales Cast Doubt on U.S. Economic Recovery,Gold Prices Spike Amid Weak Retail Sales; Economic Recovery in Focus,Analysis of Retail Sales Data Highlights Potential Impact on Federal Reserve's Interest Rate Policy,Gold rises on weak U.S. retail sales dampening economic recovery optimism; oil and copper prices fall amid global growth concerns.
20150114,Gold prices dip in Asia despite dollar easing in intraday trade,"Gold prices, U.S. retail sales, economic recovery, Federal Reserve, interest rates",Gold Prices Dip Amid Weak U.S. Retail Sales and Interest Rate Speculations,Weaker U.S. Retail Sales Impact Gold as Federal Reserve Interest Rate Speculations Rise,Gold Prices and Economic Indicators: A Study on the Influence of U.S. Retail Sales Decline on Market Reactions,Gold prices fell as weak U.S. retail sales data dampened economic outlook and interest rate hike expectations.
20150114,Kerry and Iran's Zarif resume nuclear talks unexpectedly,"Kerry, Zarif, Geneva, nuclear program, talks",Kerry and Zarif Unexpectedly Resume Nuclear Talks in Geneva,Unexpected Diplomacy: Kerry and Zarif's Geneva Meeting,U.S. and Iranian Diplomats Resume Geneva Discussions on Nuclear Program,Kerry and Zarif resumed unexpected nuclear talks in Geneva amid ongoing diplomatic efforts.
20150114,Natural gas futures surge 6% as forecasts turn chilly,"natural gas prices, cooler weather, heating demand, U.S. Energy Information Administration, storage report",U.S. Natural Gas Prices Surge Amid Cooler Weather and Rising Heating Demand,Investors Drive U.S. Natural Gas Prices Upward as Cooler Weather Boosts Demand,Impact of Weather Pattern Changes on Natural Gas Prices: An Analysis,U.S. natural gas prices rise sharply due to cooler weather boosting heating demand expectations; storage report indicates inventory decline.
20150114,NYMEX crude gives up early Asia gains as supply worries remain center,"crude oil, supply, demand, inventories, OPEC",Crude Oil Prices Dip Amid Growing Supply Concerns and OPEC's Firm Stance,Oil Prices Slide as Global Demand Weakens and Supplies Rise,Crude Oil Price Decline Driven by Elevated Inventories and Steadfast OPEC Output,Crude oil prices inched down as rising U.S. supplies and unchanged OPEC output policies offset weaker global demand forecasts.
20150114,Oil surges 5 percent on options expiry; bounce seen fleeting,"oil prices, options expiry, supply glut, U.S. crude, Brent crude",Oil Prices Surge as Options Expiry Drives Late Rally in Supply-Glutted Markets,Oil Prices Leap Amid Expiring Options and Persistent Supply Glut,Dynamics of Expiring Options Catalyze Significant Oil Price Surge,"Oil prices surged after a late rally driven by expiring options, despite ongoing global supply glut and rising U.S. stockpiles."
20150114,Oil trades near 6-year low amid global growth concerns,"Oil futures, global supply glut, World Bank forecast, OPEC production, U.S. crude inventories",Oil Futures Plunge to Six-Year Low Amid Global Supply Glut and World Bank Growth Forecast,Oil Falls to Near Six-Year Lows as Supply Glut and Economic Concerns Persist,Analysis of Recent Decline in Oil Prices Due to Global Supply Surplus and Economic Downturn,Oil futures fell to six-year lows due to oversupply concerns and reduced forecasts for global economic growth.
20150114,U.S. grains down sharply; soybeans fall to 6-week low,"soybean futures, US corn, Chicago Mercantile Exchange, USDA, record harvests",Soybean Futures Hit Six-Week Low Amid Record Harvests and Liquidation,US Soybean and Corn Markets Plunge as Record Harvests Impact Futures,"Soybean, Corn, and Wheat Futures Fall Amid Record U.S. Harvests: USDA Report","US soybean, corn, and wheat futures declined amid record harvests and investor liquidation."
20150114,WTI oil futures trim gains after bearish U.S. supply data,"Oil futures, U.S. crude inventories, global growth forecast, OPEC production, Brent prices",WTI Oil Futures Trim Gains Amid Rising U.S. Crude Inventories and OPEC's Steadfast Production,"Crude Oil Futures Slip as U.S. Inventories Surge, OPEC Holds Steady",Analysis of Global Oil Market Dynamics Spurred by Increased U.S. Crude Stocks and OPEC's Output Policy,"WTI oil futures trimmed gains as U.S. crude inventories rose more than expected, while OPEC maintained steady production."
20150115,Copper rebounds after falling to lowest level since June 2009,"Copper prices, market rebound, global economic outlook, interest rates, oil futures",Copper Rebounds as Investors Seek Opportunities Amid Global Economic Concerns,Copper Prices and Economic Signals: How Investors Are Reacting,Market Reactions: Copper Prices Surge as Global Economic Concerns Loom,"Copper prices rebound as investors seek opportunities after hitting nearly six-year low; gold, silver dip; oil declines amid supply glut; dollar gains on diverging Fed policy outlook."
