Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20170109,Oil prices start the week lower amid increased U.S. drilling,"Oil prices, U.S. drilling, OPEC output, Brent futures, global supply","U.S. Drilling Increase Offsets OPEC Output Cuts, Pressuring Oil Prices",Oil Prices Slip as U.S. Drilling Rises Despite OPEC Cuts,U.S. Drilling Activity Counterbalances OPEC Output Reductions in Global Oil Market,Oil prices fall as U.S. drilling increases despite OPEC cuts
20170109,Oil tumbles more than $1 as U.S. drillers add more rigs,"Oil prices, U.S. drilling, OPEC output cuts, Brent, market concerns",Falling Oil Prices Amid Rising U.S. Drilling and OPEC Output Cuts,Oil Prices Slide as Increased U.S. Drilling Counters OPEC Output Cuts,Oil Prices Decline Amid Increased U.S. Drilling and OPEC Adherence to Output Cuts,Oil prices drop sharply due to increased U.S. drilling and concerns over OPEC output deals
20170109,U.S. natural gas sinks 5% on forecasts for warm January weather,"heavy losses, warmer weather, natural gas futures, New York Mercantile Exchange, heating demand",U.S. Natural Gas Prices Plummet Amid Warmer Weather Forecasts,Natural Gas Prices Hit Session Lows as Warmer Weather Slashes Demand,Volatility in Natural Gas Markets Intensifies with Mild Weather Predictions,U.S. natural gas futures dive as warmer forecasts lessen heating demand
20170110,"API reports 1.5 million barrels crude gain, higher than expected","crude oil, stock rise, distillate inventories, gasoline supplies, Cushing",Crude Oil Stocks Rise as Distillate Inventories Jump,Crude Oil and Distillate Inventories Surge Beyond Forecasts,U.S. Oil and Distillate Inventory Levels Surpass Projections,"Crude oil stocks rose 1.5 million barrels last week, exceeding forecasts; distillate and gasoline supplies also increased."
20170110,"Brent, NYMEX gain in Asia despite API build, official data awaited","crude prices, U.S. inventories, OPEC production cuts, Brent crude, Iranian oil",Crude Prices Steady Despite U.S. Inventory Build; OPEC Adherence Questioned,Oil Prices Inch Up in Asia Amid U.S. Inventory Build and OPEC Deal Doubts,Analysis of Crude Oil Prices in Relation to U.S. Inventories and OPEC Production Cuts,"Crude prices in Asia rise despite U.S. inventory increase, with focus on OPEC deal adherence."
20170110,Fears of oversupply spook oil markets,"Oversupply, prices, OPEC, production, Iran",Oil Prices Plummet Amid Oversupply Fears and OPEC Compliance Concerns,Oil Prices Fall Sharply Due to Market Oversupply and Production Uncertainty,Oversupply and Non-OPEC Production Impact Oil Market Prices,Oil prices drop amid oversupply fears and concerns over OPEC-non-OPEC production compliance
20170110,"Gold futures climb to 6-week high with Trump, Yellen in focus","gold, U.S. dollar, interest rate hikes, Federal Reserve, commodity prices",Gold Prices Soar to Six-Week High Amid Weaker U.S. Dollar and Fed Rate Uncertainty,Gold Prices Peak Amid Dollar Weakness and Market Speculation Over Fed's Next Moves,Market Reactions to Federal Reserve's Interest Rate Decisions: Implications for Commodity Prices,Gold hits six-week high as weak dollar and rate hike uncertainties loom
20170110,Gold prices gain in Asia as policy views from Trump awaited,"Gold, prices, Trump, Federal Reserve, interest rates",Gold Prices Rise as Trump Remarks Awaited; Fed Rate Hikes Uncertain,Gold Prices Climb Amid Anticipation of Trump’s Economic Policies,U.S. Economic Indicators and Federal Reserve Guidance Drive Commodity Prices,Gold prices rise slightly as markets anticipate Trump’s economic policies and Federal Reserve rate decisions.
20170110,Gold rallies to 6-week high ahead of Trump news conference,"Gold, Trump, interest rates, Fed, dollar",Gold Hits Six-Week High as Trump Press Conference Looms,Gold Rises to Six-Week Peak Amid Market Uncertainty,Gold Price Peaks at Six-Week High as Market Awaits Policy Direction,Gold prices surge to six-week high amid anticipation of Trump’s press conference and fluctuating interest rate expectations
20170110,Oil prices steady after recent falls on weaker dollar,"oil prices, dollar, short-covering, OPEC, crude oil",Oil Prices Steady Amid Dollar Drop but Market Vulnerable to Further Declines,Oil Market Wobbles: Analysts Warn Further Declines Likely Despite Brief Reprieve,Factors Influencing Vulnerability in Global Oil Prices Following Recent Sell-Off,Oil prices stabilize due to dollar decline and investor short-covering but analysts predict further drops
20170110,Oil rebounds but skepticism over production cuts remain,"oil prices, output cuts, OPEC deal, US shale, global supply",Oil prices edge higher amid doubts over OPEC output cuts,Oil prices rebound slightly following significant plunge,Analyzing the effects of fluctuating oil prices and OPEC's output cuts on global supply,Oil prices rise amid skepticism over OPEC deal compliance
20170110,Oil stabilizes as focus shifts to U.S. stockpile data,"Oil prices, U.S. stockpiles, OPEC deal, production increase, crude oil",Oil Prices Rebound as U.S. Stockpile Data Anticipated and Production Increase Concerns Loom,Oil Prices Recover from Sharp Losses Amid Anticipation of U.S. Stockpile Data,Impact of OPEC Agreement and U.S. Oil Output Trends on Global Oil Prices Examined,Oil prices slightly up as market awaits U.S. stockpile data and contemplates production increases
20170110,Oil steadies after sharp losses,"Oil prices, Brent, U.S. crude, OPEC, supply glut",Oil Prices Steady Amid Focus on OPEC Compliance and Rising Dollar,Oil Prices Influence Supply Glut and Dollar Demand,Impact of OPEC Production Cuts on Oil Prices and Global Supply,Oil steadied Tuesday after sharp losses amid ongoing attention to OPEC's output cuts and upcoming U.S. inventory data
20170110,"U.S. crude output for 2018 to rise by 300,000 bpd: EIA","crude oil, production, demand, EIA, forecast",US Crude Oil Production to Surge in 2018 Amid Strong Demand,"US Crude Oil Production Expected to Rise by 300,000 bpd in 2018",Projected 2018 Increase in US Crude Oil Production and Demand: EIA Report,"EIA forecasts a rise in US crude oil production by 300,000 bpd in 2018, with demand also increasing significantly."
20170110,U.S. natural gas rebounds 5% as forecasts turn colder,"natural gas, U.S., futures, weather, demand",U.S. Natural Gas Futures Rebound as Colder Weather Boosts Demand,Natural Gas Prices Surge on Weather Shift and Higher Demand,Colder Weather Forecast Drives Rebound in U.S. Natural Gas Futures,Natural gas futures rise as January cold snap boosts heating demand
20170110,U.S. probe of Venezuelan state oil firm spurs more guilty pleas,"corruption, bribery, PDVSA, guilty plea, Foreign Corrupt Practices Act",U.S. Energy Executives Plead Guilty in PDVSA Bribery Scheme,Energy Executives Admit Guilt in Corruption Scandal,Guilty Pleas Entered by U.S. Energy Executives in PDVSA Bribery Case,2 U.S. energy executives plead guilty to bribing Venezuelan oil officials for contracts
20170111,"As OPEC cuts, traders send European oil volumes to Asia","North Sea, Asia, OPEC, crude oil, export",Record North Sea and Azeri Crude Exports to Asia Amid OPEC Cuts,Record Crude Oil Shipments Head to Asia Amid Global Supply Shifts,Implications of Recent OPEC Production Cuts on Asian Oil Imports,Traders ship 22 million barrels of crude oil from Europe and Azerbaijan to Asia to fill supply gaps left by OPEC cuts.
20170111,Crude prices mixed in Asia as weaker dollar eyed,"oil prices, dollar weakness, U.S. stockpiles, OPEC cuts, Trump","Trump Conference Leaves Oil Prices Mixed Amid Dollar Weakness, U.S. Stockpile Increase",Mixed Oil Prices as Dollar Weakens and U.S. Stockpiles Grow,Impact of Dollar Fluctuations and U.S. Stockpile Changes on Crude Oil Prices,Oil prices mixed as dollar falls and U.S. stockpiles rise following Trump's conference
20170111,Exclusive: Pemex withdrawing request for oil field contract change,"Pemex, tax regime, Ku Maloob Zaap, energy reform, National Hydrocarbons Commission",Pemex Faces Setback as Request to Lower Taxes on Key Oil Field is Withdrawn,Request to Lower Taxes on Top Oil Field Withdrawn,Withdrawal of Tax Regime Adjustment Request for KMZ Oil Field Following Negative NHC Opinion,Pemex withdraws request to lower taxes on Ku Maloob Zaap oil field after government pushback
20170111,Gold futures touch fresh 6-week high before Trump press conference,"Gold, President-elect Donald Trump, interest rates, U.S. dollar, Federal Reserve",Gold Prices Hit Six-Week High as Trump Headlines First Post-Election Press Conference,Gold Prices Surge Ahead of Trump's First Press Conference,Gold Prices Reach Six-Week High Preceding Trump’s First Post-Election Press Conference,Gold hits six-week high ahead of President-elect Trump’s anticipated press conference as markets await his economic policy details and updates from the Federal Reserve.
20170111,Gold prices down in Asia as dollar recovers after Trump press conference,"Gold prices, dollar recovery, Fed speakers, Trump's press conference, interest rates forecast","Gold prices ease as dollar recovers, Trump's economic details sparse","Gold prices dip amid dollar recovery, Fed speakers eyed",Analysis of Gold Price Fluctuations Following Trump's Press Conference and Dollar Recovery,Gold prices ease as the dollar recovers slightly after Trump's press conference yields few economic details
20170111,Oil bounces off 1-month low ahead of weekly U.S. stockpile data,"Oil prices, U.S. stockpiles, crude, OPEC, gasoline",Crude Oil Prices Edge Higher as U.S. Stockpiles Data Looms,Oil Prices Rebound After Hitting One-Month Low,Analysis on Oil and Gasoline Price Movements in Light of U.S. Stockpiles Data,Oil prices rose slightly as markets await new U.S. inventory data on crude and refined products.
20170111,Oil edges higher on output cut compliance signs,"Oil, compliance, output cuts, OPEC, inventories",Oil Prices Edge Higher on Signs of Compliance with Output Cuts,Oil Prices Tick Up as Compliance with Production Cuts Gains Traction,Global Oil Compliance with Agreed Production Cuts and Market Implications,Oil inches up on compliance with output cuts amidst skepticism and supply concerns
20170111,Oil prices trim gains as crude stocks rise by 4.1M barrels,"Oil prices, U.S. crude supplies, inventory data, OPEC deal, market analysts",Oil Prices Dip Amid Higher Than Expected U.S. Crude Supplies and Market Uncertainty,Oil Prices Fall After U.S. Data Shows Surplus Crude Supplies,"U.S. Crude Supplies Surge, Affecting Oil Prices and Market Dynamics","Oil prices fall as U.S. crude inventories rise, fueling market skepticism amidst OPEC deal implementation"
20170111,Oil rises by most in over a month on weak dollar after Trump conference,"Oil prices, U.S. dollar, Saudi Arabia, inventories, exports",Oil Prices Surge as U.S. Dollar Weakens and Saudi Arabia Cuts Exports,Oil Prices Peak Despite Rising U.S. Crude Inventories,Analysis of Factors Influencing Recent Surge in Global Oil Prices,"Oil prices rise due to weaker dollar, despite higher U.S. inventories and Saudi export cuts"
20170111,Saudi supply cuts push the price of oil higher Wednesday,"Saudi supply cuts, oil prices, OPEC production deal, crude oil inventories, inflationary pressures",Saudi supply cuts push oil prices higher amidst OPEC production deal,Oil prices soar as Saudi supply cuts boost market,Analyzing the Impact of Saudi Supply Cuts and OPEC Production on Global Oil Prices,Oil prices surge due to Saudi supply cuts and bullish sentiment
20170111,U.S. crude stocks up 4.097 mn barrels vs. forecast rise of 1.162 mn,"crude stocks, EIA, inventories, gasoline, U.S.",U.S. Crude Stocks Surge as EIA Reports Higher Inventories,"Crude and Gasoline Inventories Surge, Exceeding Forecasts",EIA Reports Significant Increase in U.S. Crude Oil and Gasoline Inventories,"U.S. crude and gasoline stocks rose more than expected, EIA reports."
20170111,U.S. natural gas extends bounce off 7-week low,"Natural gas, weather forecasts, U.S. homes, storage data, NYMEX",Colder January Forecasts Drive U.S. Natural Gas Futures Higher,Colder Weather Drives Natural Gas Prices Up 2.2% on NYMEX,Forecasted Temperature Declines Prompt Surge in U.S. Natural Gas Futures,"U.S. natural gas futures rise 2 days in a row due to colder January forecasts, after hitting 7-week lows earlier in the week."
20170111,U.S. to launch WTO complaint against China for aluminum subsidies: WSJ,"Obama administration, WTO complaint, China subsidies, aluminum industry, cheap loans",Obama administration targets China subsidies in WTO complaint,Obama administration to challenge China subsidies,U.S. Initiates WTO Complaint Against China Over Aluminum Subsidies,U.S. to file WTO complaint against China for subsidizing aluminum industry
